NTID,Host IP,Host Name,Date and Time
crbetry,10.68.80.226,ms-svr-76556,Dec 18 2012 04:00:00
crbetry,10.65.244.106,lnxws-71924,Dec 21 2012 02:00:00
crbetry,10.245.175.4,unxws-69233,Dec 22 2012 02:00:00
crbetry,10.245.175.4,unxws-69233,Dec 23 2012 02:00:00
crbetry,10.244.178.255,msws-21477,Dec 26 2012 02:00:00
crbetry,10.68.80.226,ms-svr-76556,Jan 02 2013 02:00:00
crbetry,10.68.80.226,ms-svr-76556,Jan 06 2013 02:00:00
crbetry,10.147.158.106,lnx-svr-92132,Jan 10 2013 02:00:00
crbetry,10.65.244.106,lnxws-71924,Jan 12 2013 02:00:00
crbetry,10.245.175.4,unxws-69233,Jan 12 2013 04:00:00
crbetry,10.68.80.226,ms-svr-76556,Jan 12 2013 06:00:00
crbetry,10.245.175.4,unxws-69233,Jan 12 2013 08:00:00
crbetry,10.245.175.4,unxws-69233,Jan 19 2013 02:00:00
crbetry,10.147.158.106,lnx-svr-92132,Jan 20 2013 02:00:00
crbetry,10.65.244.106,lnxws-71924,Jan 26 2013 02:00:00
crbetry,10.245.175.4,unxws-69233,Jan 29 2013 02:00:00
crbetry,10.68.80.226,ms-svr-76556,Jan 29 2013 04:00:00
crbetry,10.68.80.226,ms-svr-76556,Feb 03 2013 02:00:00
crbetry,10.147.158.106,lnx-svr-92132,Feb 04 2013 02:00:00
crbetry,10.68.80.226,ms-svr-76556,Feb 04 2013 04:00:00
crbetry,10.147.158.106,lnx-svr-92132,Feb 05 2013 02:00:00
crbetry,10.147.158.106,lnx-svr-92132,Feb 05 2013 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 01 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 04 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 04 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 07 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 10 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 11 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 11 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 11 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 11 2012 08:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 11 2012 10:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 13 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 16 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 22 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 24 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 24 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 24 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 24 2012 08:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 26 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 26 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 26 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 26 2012 08:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 26 2012 10:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 29 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 30 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 30 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 31 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Feb 09 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Feb 12 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Feb 16 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Feb 18 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Feb 22 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Feb 25 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Feb 28 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Feb 29 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 02 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 07 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 07 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 08 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 08 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 08 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 08 2012 08:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 12 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 13 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 17 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 17 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 17 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 19 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 19 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 21 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 21 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 22 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 23 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 27 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 28 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 28 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Mar 30 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 01 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 04 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 08 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 09 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 10 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 11 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 11 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 11 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 13 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 13 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 13 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 13 2012 08:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 17 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 17 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 17 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 19 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 24 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 24 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 24 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 24 2012 08:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 24 2012 10:00:00
rpschweitz,10.42.83.2,lnxws-82526,Apr 25 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 01 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 02 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 05 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 08 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 08 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 08 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 09 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 11 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 12 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 12 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 12 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 12 2012 08:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 17 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 18 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 18 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 22 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 22 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 23 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 23 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 23 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 23 2012 08:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 24 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 25 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 28 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 29 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 30 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,May 31 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 02 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 06 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 06 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 06 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 06 2012 08:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 06 2012 10:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 07 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 07 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 10 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 11 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 11 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 11 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 14 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 15 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 16 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 16 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 16 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 16 2012 08:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 18 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 19 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 20 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 26 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 27 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 27 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 27 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 28 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jun 29 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 01 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 01 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 01 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 02 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 06 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 07 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 07 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 17 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 17 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 18 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 19 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 22 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 24 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 24 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 25 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 27 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 27 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 28 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 28 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 28 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 29 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 29 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 29 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 29 2012 08:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 29 2012 10:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 30 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 30 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 31 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 31 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jul 31 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 01 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 02 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 03 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 03 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 04 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 04 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 05 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 07 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 07 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 12 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 13 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 13 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 13 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 15 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 18 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 20 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 20 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 20 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 24 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 26 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 26 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 26 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 26 2012 08:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 26 2012 10:00:00
rpschweitz,10.42.83.2,lnxws-82526,Aug 28 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 01 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 01 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 03 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 03 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 03 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 05 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 05 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 05 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 05 2012 08:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 06 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 07 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 09 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 09 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 09 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 11 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 12 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 12 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 12 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 14 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 17 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 17 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 18 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 21 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 21 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 23 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 24 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 25 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 26 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Sep 30 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 09 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 09 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 09 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 11 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 11 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 11 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 11 2012 08:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 12 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 13 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 17 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 18 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 18 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 18 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 18 2012 08:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 18 2012 10:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 19 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 20 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 23 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 23 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 25 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 26 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 26 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 29 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 29 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 29 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 29 2012 08:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 29 2012 10:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 31 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 31 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Oct 31 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 01 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 01 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 02 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 02 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 05 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 05 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 05 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 09 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 09 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 09 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 10 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 10 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 12 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 14 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 14 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 14 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 15 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 15 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 16 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 26 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 26 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 26 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Nov 29 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 01 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 01 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 01 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 01 2012 08:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 08 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 08 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 09 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 09 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 12 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 15 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 15 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 15 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 15 2012 08:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 18 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 21 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 21 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 21 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 25 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 25 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 25 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 27 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 29 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 29 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 29 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 30 2012 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 30 2012 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Dec 30 2012 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 01 2013 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 04 2013 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 06 2013 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 06 2013 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 07 2013 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 15 2013 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 16 2013 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 18 2013 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 18 2013 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 18 2013 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 19 2013 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 20 2013 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 20 2013 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 20 2013 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 22 2013 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 22 2013 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 22 2013 06:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 25 2013 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 26 2013 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 26 2013 04:00:00
rpschweitz,10.42.83.2,lnxws-82526,Jan 30 2013 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Feb 02 2013 02:00:00
rpschweitz,10.42.83.2,lnxws-82526,Feb 03 2013 02:00:00
dzfruit,10.231.17.63,msws-21070,Jan 04 2012 02:00:00
dzfruit,10.231.17.63,msws-21070,Jan 05 2012 02:00:00
dzfruit,10.231.17.63,msws-21070,Jan 06 2012 02:00:00
dzfruit,10.231.17.63,msws-21070,Jan 06 2012 04:00:00
dzfruit,10.231.17.63,msws-21070,Jan 06 2012 06:00:00
dzfruit,10.231.17.63,msws-21070,Jan 07 2012 02:00:00
dzfruit,10.231.17.63,msws-21070,Jan 08 2012 02:00:00
dzfruit,10.231.17.63,msws-21070,Jan 08 2012 04:00:00
dzfruit,10.231.17.63,msws-21070,Jan 08 2012 06:00:00
dzfruit,10.231.17.63,msws-21070,Jan 09 2012 02:00:00
dzfruit,10.231.17.63,msws-21070,Jan 13 2012 02:00:00
dzfruit,10.231.17.63,msws-21070,Jan 13 2012 04:00:00
dzfruit,10.231.17.63,msws-21070,Jan 14 2012 02:00:00
dzfruit,10.231.17.63,msws-21070,Jan 16 2012 02:00:00
dzfruit,10.231.17.63,msws-21070,Jan 16 2012 04:00:00
dzfruit,10.231.17.63,msws-21070,Jan 16 2012 06:00:00
dzfruit,10.231.17.63,msws-21070,Jan 16 2012 08:00:00
dzfruit,10.231.17.63,msws-21070,Jan 17 2012 02:00:00
dzfruit,10.231.17.63,msws-21070,Jan 18 2012 02:00:00
dzfruit,10.231.17.63,msws-21070,Jan 18 2012 04:00:00
dzfruit,10.231.17.63,msws-21070,Jan 18 2012 06:00:00
dzfruit,10.231.17.63,msws-21070,Jan 20 2012 02:00:00
dzfruit,10.231.17.63,msws-21070,Jan 20 2012 04:00:00
dzfruit,10.231.17.63,msws-21070,Jan 20 2012 06:00:00
dzfruit,10.231.17.63,msws-21070,Jan 20 2012 08:00:00
dzfruit,10.231.17.63,msws-21070,Jan 21 2012 02:00:00
dzfruit,10.231.17.63,msws-21070,Jan 24 2012 02:00:00
dzfruit,10.231.17.63,msws-21070,Jan 25 2012 02:00:00
dzfruit,10.231.17.63,msws-21070,Jan 26 2012 02:00:00
dzfruit,10.231.17.63,msws-21070,Jan 26 2012 04:00:00
dzfruit,10.231.17.63,msws-21070,Jan 26 2012 06:00:00
